Year,Stream Name,Standard G-R scale age,PostOrbitalHypural_Length,CWT_Age,ForkLength_from PostOorbitalHypural_Length,FL_rounded
2015,Nicola R,42,58.74235,4,72.6,73
2015,Nicola R,42,58.74235,.,72.6,73
2015,Nicola R,42,58.89865,.,72.8,73
2015,Nicola R,42,58.89865,.,72.8,73
2015,Nicola R,42,58.89865,.,72.8,73
2015,Nicola R,42,59.21125,4,73.2,73
2015,Nicola R,42,59.2894,.,73.3,73
2015,Nicola R,42,59.2894,.,73.3,73
2015,Nicola R,42,59.602,4,73.7,74
2015,Nicola R,42,59.68015,4,73.8,74
2015,Nicola R,42,59.83645,4,74.0,74
2015,Nicola R,42,59.83645,.,74.0,74
2015,Nicola R,42,59.9146,.,74.1,74
2015,Nicola R,42,60.2272,.,74.4,74
2015,Nicola R,42,60.2272,4,74.4,74
2015,Nicola R,42,60.30535,.,74.5,75
2015,Nicola R,42,60.8524,.,75.2,75
2015,Nicola R,42,60.8524,.,75.2,75
2015,Nicola R,42,61.08685,4,75.5,76
2015,Nicola R,42,61.24315,.,75.7,76
2015,Nicola R,42,62.18095,.,76.9,77
2015,Nicola R,42,62.4154,.,77.2,77
2015,Nicola R,42,62.49355,.,77.2,77
2015,Nicola R,42,62.49355,4,77.2,77
2015,Nicola R,42,62.49355,.,77.2,77
2015,Nicola R,42,63.0406,4,77.9,78
2015,Nicola R,42,63.90025,.,79.0,79
2015,Nicola R,42,64.05655,.,79.2,79
2015,Nicola R,42,65.61955,.,81.1,81
2015,Nicola R,42,67.1044,.,83.0,83
2015,Nicola R,42,67.1044,.,83.0,83
2015,Nicola R,42,67.96405,.,84.0,84
2015,Nicola R,42,70.62115,.,87.3,87
2015,Nicola R,52,50.14585,4,62.0,62
2015,Nicola R,52,53.0374,4,65.5,66
2015,Nicola R,52,57.7264,4,71.3,71
2015,Nicola R,52,62.96245,.,77.8,78
2015,Nicola R,52,63.0406,.,77.9,78
2015,Nicola R,52,68.27665,.,84.4,84
2016,Nicola R,42,49.67695,4,61.4,61
2016,Nicola R,42,49.67695,4,61.4,61
2016,Nicola R,42,50.30215,4,62.2,62
2016,Nicola R,42,50.61475,.,62.5,63
2016,Nicola R,42,51.787,4,64.0,64
2016,Nicola R,42,51.86515,4,64.1,64
2016,Nicola R,42,52.0996,4,64.4,64
2016,Nicola R,42,52.17775,.,64.5,64
2016,Nicola R,42,52.8811,.,65.4,65
2016,Nicola R,42,53.0374,.,65.5,66
2016,Nicola R,42,53.0374,4,65.5,66
2016,Nicola R,42,53.27185,.,65.8,66
2016,Nicola R,42,53.6626,.,66.3,66
2016,Nicola R,42,53.8189,4,66.5,67
2016,Nicola R,42,53.8189,4,66.5,67
2016,Nicola R,42,53.8189,.,66.5,67
2016,Nicola R,42,53.89705,.,66.6,67
2016,Nicola R,42,54.05335,4,66.8,67
2016,Nicola R,42,54.1315,4,66.9,67
2016,Nicola R,42,54.1315,.,66.9,67
2016,Nicola R,42,54.20965,4,67.0,67
2016,Nicola R,42,54.2878,.,67.1,67
2016,Nicola R,42,55.30375,4,68.4,68
2016,Nicola R,42,55.3819,4,68.4,68
2016,Nicola R,42,55.3819,.,68.4,68
2016,Nicola R,42,55.46005,.,68.5,69
2016,Nicola R,42,55.46005,.,68.5,69
2016,Nicola R,42,55.77265,4,68.9,69
2016,Nicola R,42,56.0071,4,69.2,69
2016,Nicola R,42,56.1634,.,69.4,69
2016,Nicola R,42,56.1634,4,69.4,69
2016,Nicola R,42,56.3197,4,69.6,70
2016,Nicola R,42,56.3197,4,69.6,70
2016,Nicola R,42,56.55415,4,69.9,70
2016,Nicola R,42,56.71045,4,70.1,70
2016,Nicola R,42,56.9449,.,70.4,70
2016,Nicola R,42,56.9449,.,70.4,70
2016,Nicola R,42,56.9449,4,70.4,70
2016,Nicola R,42,57.02305,4,70.5,70
2016,Nicola R,42,57.33565,.,70.9,71
2016,Nicola R,42,57.5701,.,71.2,71
2016,Nicola R,42,57.80455,.,71.4,71
2016,Nicola R,42,58.1953,.,71.9,72
2016,Nicola R,42,58.3516,4,72.1,72
2016,Nicola R,42,58.42975,4,72.2,72
2016,Nicola R,42,58.42975,5,72.2,72
2016,Nicola R,42,58.5079,.,72.3,72
2016,Nicola R,42,58.74235,.,72.6,73
2016,Nicola R,42,58.89865,.,72.8,73
2016,Nicola R,42,59.21125,.,73.2,73
2016,Nicola R,42,59.52385,.,73.6,74
2016,Nicola R,42,59.602,.,73.7,74
2016,Nicola R,42,60.0709,.,74.3,74
2016,Nicola R,42,60.0709,5,74.3,74
2016,Nicola R,42,60.3835,.,74.6,75
2016,Nicola R,42,60.46165,4,74.7,75
2016,Nicola R,42,60.5398,4,74.8,75
2016,Nicola R,42,60.77425,.,75.1,75
2016,Nicola R,42,61.0087,4,75.4,75
2016,Nicola R,42,61.08685,.,75.5,76
2016,Nicola R,42,61.24315,.,75.7,76
2016,Nicola R,42,61.7902,4,76.4,76
2016,Nicola R,42,62.1028,4,76.8,77
2016,Nicola R,42,62.2591,.,77.0,77
2016,Nicola R,42,62.728,4,77.5,78
2016,Nicola R,42,63.9784,4,79.1,79
2016,Nicola R,42,66.55735,.,82.3,82
2016,Nicola R,42,66.9481,.,82.8,83
2016,Nicola R,42,67.33885,.,83.2,83
2016,Nicola R,42,68.12035,.,84.2,84
2016,Nicola R,42,68.27665,4,84.4,84
2016,Nicola R,42,72.34045,.,89.4,89
2016,Nicola R,42,73.3564,.,90.7,91
2016,Nicola R,52,53.74075,4,66.4,66
2017,Nicola R,42,49.52065,4,61.2,61
2017,Nicola R,42,50.45845,4,62.4,62
2017,Nicola R,42,51.55255,4,63.7,64
2017,Nicola R,42,51.70885,4,63.9,64
2017,Nicola R,42,51.787,4,64.0,64
2017,Nicola R,42,51.86515,4,64.1,64
2017,Nicola R,42,51.86515,4,64.1,64
2017,Nicola R,42,52.4122,4,64.8,65
2017,Nicola R,42,52.49035,4,64.9,65
2017,Nicola R,42,52.5685,4,65.0,65
2017,Nicola R,42,52.95925,4,65.4,65
2017,Nicola R,42,53.8189,4,66.5,67
2017,Nicola R,42,54.20965,4,67.0,67
2017,Nicola R,42,54.4441,4,67.3,67
2017,Nicola R,42,54.6004,4,67.5,67
2017,Nicola R,42,54.67855,4,67.6,68
2017,Nicola R,42,54.913,4,67.9,68
2017,Nicola R,42,55.14745,4,68.2,68
2017,Nicola R,42,55.5382,.,68.6,69
2017,Nicola R,42,55.77265,4,68.9,69
2017,Nicola R,42,55.8508,4,69.0,69
2017,Nicola R,42,55.8508,4,69.0,69
2017,Nicola R,42,56.39785,.,69.7,70
2017,Nicola R,42,56.6323,4,70.0,70
2017,Nicola R,42,56.7886,4,70.2,70
2017,Nicola R,42,57.33565,4,70.9,71
2017,Nicola R,42,57.33565,4,70.9,71
2017,Nicola R,42,57.96085,4,71.6,72
2017,Nicola R,42,58.11715,.,71.8,72
2017,Nicola R,42,58.11715,4,71.8,72
2017,Nicola R,42,60.0709,4,74.3,74
2017,Nicola R,42,60.8524,4,75.2,75
2017,Nicola R,42,62.2591,4,77.0,77
2017,Nicola R,42,64.7599,.,80.1,80
2017,Nicola R,42,68.74555,4,85.0,85
2017,Nicola R,42,70.93375,.,87.7,88
2017,Nicola R,52,59.68015,5,73.8,74
2013,Shuswap R (Lower),31,32.1,.,39.6,40
2013,Shuswap R (Lower),31,34.1,2,42.1,42
2013,Shuswap R (Lower),31,34.2,2,42.2,42
2013,Shuswap R (Lower),31,37,2,45.7,46
2013,Shuswap R (Lower),31,37.4,.,46.2,46
2013,Shuswap R (Lower),31,40.3,.,49.8,50
2013,Shuswap R (Lower),31,40.7,.,50.3,50
2013,Shuswap R (Lower),31,41.4,3,51.1,51
2013,Shuswap R (Lower),31,44.4,.,54.9,55
2013,Shuswap R (Lower),31,45,.,55.6,56
2013,Shuswap R (Lower),31,45.4,.,56.1,56
2013,Shuswap R (Lower),31,45.7,.,56.5,56
2013,Shuswap R (Lower),31,45.9,3,56.7,57
2013,Shuswap R (Lower),31,46.1,.,57.0,57
2013,Shuswap R (Lower),31,46.1,.,57.0,57
2013,Shuswap R (Lower),31,46.5,.,57.5,57
2013,Shuswap R (Lower),31,46.8,.,57.8,58
2013,Shuswap R (Lower),31,47,.,58.1,58
2013,Shuswap R (Lower),31,47.5,.,58.7,59
2013,Shuswap R (Lower),31,47.5,.,58.7,59
2013,Shuswap R (Lower),31,47.6,3,58.8,59
2013,Shuswap R (Lower),31,48.1,.,59.4,59
2013,Shuswap R (Lower),31,48.2,.,59.6,60
2013,Shuswap R (Lower),31,48.4,.,59.8,60
2013,Shuswap R (Lower),31,48.5,.,59.9,60
2013,Shuswap R (Lower),31,48.5,.,59.9,60
2013,Shuswap R (Lower),31,48.6,3,60.1,60
2013,Shuswap R (Lower),31,48.7,.,60.2,60
2013,Shuswap R (Lower),31,48.7,.,60.2,60
2013,Shuswap R (Lower),31,48.9,.,60.4,60
2013,Shuswap R (Lower),31,49.1,.,60.7,61
2013,Shuswap R (Lower),31,49.1,.,60.7,61
2013,Shuswap R (Lower),31,49.1,.,60.7,61
2013,Shuswap R (Lower),31,49.1,.,60.7,61
2013,Shuswap R (Lower),31,49.2,.,60.8,61
2013,Shuswap R (Lower),31,49.2,.,60.8,61
2013,Shuswap R (Lower),31,49.5,3,61.2,61
2013,Shuswap R (Lower),31,49.7,.,61.4,61
2013,Shuswap R (Lower),31,49.8,.,61.5,62
2013,Shuswap R (Lower),31,49.8,.,61.5,62
2013,Shuswap R (Lower),31,49.9,.,61.7,62
2013,Shuswap R (Lower),31,50,.,61.8,62
2013,Shuswap R (Lower),31,50.1,.,61.9,62
2013,Shuswap R (Lower),31,50.3,.,62.2,62
2013,Shuswap R (Lower),31,50.5,.,62.4,62
2013,Shuswap R (Lower),31,50.5,.,62.4,62
2013,Shuswap R (Lower),31,50.5,.,62.4,62
2013,Shuswap R (Lower),31,50.5,.,62.4,62
2013,Shuswap R (Lower),31,50.5,.,62.4,62
2013,Shuswap R (Lower),31,50.5,.,62.4,62
2013,Shuswap R (Lower),31,50.6,3,62.5,63
2013,Shuswap R (Lower),31,50.7,.,62.7,63
2013,Shuswap R (Lower),31,50.7,.,62.7,63
2013,Shuswap R (Lower),31,50.7,.,62.7,63
2013,Shuswap R (Lower),31,50.8,.,62.8,63
2013,Shuswap R (Lower),31,50.9,.,62.9,63
2013,Shuswap R (Lower),31,50.9,.,62.9,63
2013,Shuswap R (Lower),31,51,.,63.0,63
2013,Shuswap R (Lower),31,51,.,63.0,63
2013,Shuswap R (Lower),31,51.1,.,63.1,63
2013,Shuswap R (Lower),31,51.2,.,63.3,63
2013,Shuswap R (Lower),31,51.2,3,63.3,63
2013,Shuswap R (Lower),31,51.2,.,63.3,63
2013,Shuswap R (Lower),31,51.3,.,63.4,63
2013,Shuswap R (Lower),31,51.3,.,63.4,63
2013,Shuswap R (Lower),31,51.4,.,63.5,64
2013,Shuswap R (Lower),31,51.5,3,63.6,64
2013,Shuswap R (Lower),31,51.5,3,63.6,64
2013,Shuswap R (Lower),31,51.5,.,63.6,64
2013,Shuswap R (Lower),31,51.6,.,63.8,64
2013,Shuswap R (Lower),31,51.6,3,63.8,64
2013,Shuswap R (Lower),31,51.6,.,63.8,64
2013,Shuswap R (Lower),31,51.7,.,63.9,64
2013,Shuswap R (Lower),31,51.7,.,63.9,64
2013,Shuswap R (Lower),31,51.8,.,64.0,64
2013,Shuswap R (Lower),31,51.8,.,64.0,64
2013,Shuswap R (Lower),31,51.9,3,64.1,64
2013,Shuswap R (Lower),31,51.9,3,64.1,64
2013,Shuswap R (Lower),31,51.9,.,64.1,64
2013,Shuswap R (Lower),31,51.9,.,64.1,64
2013,Shuswap R (Lower),31,52,3,64.3,64
2013,Shuswap R (Lower),31,52,.,64.3,64
2013,Shuswap R (Lower),31,52,.,64.3,64
2013,Shuswap R (Lower),31,52.1,.,64.4,64
2013,Shuswap R (Lower),31,52.1,3,64.4,64
2013,Shuswap R (Lower),31,52.1,.,64.4,64
2013,Shuswap R (Lower),31,52.1,.,64.4,64
2013,Shuswap R (Lower),31,52.2,3,64.5,65
2013,Shuswap R (Lower),31,52.4,.,64.8,65
2013,Shuswap R (Lower),31,52.4,.,64.8,65
2013,Shuswap R (Lower),31,52.4,.,64.8,65
2013,Shuswap R (Lower),31,52.4,.,64.8,65
2013,Shuswap R (Lower),31,52.5,.,64.9,65
2013,Shuswap R (Lower),31,52.5,3,64.9,65
2013,Shuswap R (Lower),31,52.5,3,64.9,65
2013,Shuswap R (Lower),31,52.5,3,64.9,65
2013,Shuswap R (Lower),31,52.5,.,64.9,65
2013,Shuswap R (Lower),31,52.5,.,64.9,65
2013,Shuswap R (Lower),31,52.6,3,65.0,65
2013,Shuswap R (Lower),31,52.6,.,65.0,65
2013,Shuswap R (Lower),31,52.6,.,65.0,65
2013,Shuswap R (Lower),31,52.7,.,65.1,65
2013,Shuswap R (Lower),31,52.7,.,65.1,65
2013,Shuswap R (Lower),31,52.7,.,65.1,65
2013,Shuswap R (Lower),31,52.8,.,65.3,65
2013,Shuswap R (Lower),31,52.8,.,65.3,65
2013,Shuswap R (Lower),31,52.8,.,65.3,65
2013,Shuswap R (Lower),31,53,.,65.5,66
2013,Shuswap R (Lower),31,53,.,65.5,66
2013,Shuswap R (Lower),31,53,.,65.5,66
2013,Shuswap R (Lower),31,53,.,65.5,66
2013,Shuswap R (Lower),31,53,.,65.5,66
2013,Shuswap R (Lower),31,53,3,65.5,66
2013,Shuswap R (Lower),31,53,.,65.5,66
2013,Shuswap R (Lower),31,53,.,65.5,66
2013,Shuswap R (Lower),31,53.1,.,65.6,66
2013,Shuswap R (Lower),31,53.1,.,65.6,66
2013,Shuswap R (Lower),31,53.1,.,65.6,66
2013,Shuswap R (Lower),31,53.1,.,65.6,66
2013,Shuswap R (Lower),31,53.2,.,65.7,66
2013,Shuswap R (Lower),31,53.2,4,65.7,66
2013,Shuswap R (Lower),31,53.2,.,65.7,66
2013,Shuswap R (Lower),31,53.2,4,65.7,66
2013,Shuswap R (Lower),31,53.2,3,65.7,66
2013,Shuswap R (Lower),31,53.2,.,65.7,66
2013,Shuswap R (Lower),31,53.2,.,65.7,66
2013,Shuswap R (Lower),31,53.2,.,65.7,66
2013,Shuswap R (Lower),31,53.3,.,65.9,66
2013,Shuswap R (Lower),31,53.3,3,65.9,66
2013,Shuswap R (Lower),31,53.3,.,65.9,66
2013,Shuswap R (Lower),31,53.4,3,66.0,66
2013,Shuswap R (Lower),31,53.4,.,66.0,66
2013,Shuswap R (Lower),31,53.4,.,66.0,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.5,3,66.1,66
2013,Shuswap R (Lower),31,53.5,3,66.1,66
2013,Shuswap R (Lower),31,53.5,3,66.1,66
2013,Shuswap R (Lower),31,53.5,3,66.1,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.5,.,66.1,66
2013,Shuswap R (Lower),31,53.6,.,66.2,66
2013,Shuswap R (Lower),31,53.6,.,66.2,66
2013,Shuswap R (Lower),31,53.6,.,66.2,66
2013,Shuswap R (Lower),31,53.7,3,66.4,66
2013,Shuswap R (Lower),31,53.7,3,66.4,66
2013,Shuswap R (Lower),31,53.7,3,66.4,66
2013,Shuswap R (Lower),31,53.7,.,66.4,66
2013,Shuswap R (Lower),31,53.7,.,66.4,66
2013,Shuswap R (Lower),31,53.8,.,66.5,66
2013,Shuswap R (Lower),31,53.8,3,66.5,66
2013,Shuswap R (Lower),31,53.8,.,66.5,66
2013,Shuswap R (Lower),31,53.8,.,66.5,66
2013,Shuswap R (Lower),31,53.8,.,66.5,66
2013,Shuswap R (Lower),31,53.8,.,66.5,66
2013,Shuswap R (Lower),31,53.9,.,66.6,67
2013,Shuswap R (Lower),31,53.9,3,66.6,67
2013,Shuswap R (Lower),31,53.9,.,66.6,67
2013,Shuswap R (Lower),31,53.9,.,66.6,67
2013,Shuswap R (Lower),31,54,.,66.7,67
2013,Shuswap R (Lower),31,54,.,66.7,67
2013,Shuswap R (Lower),31,54,3,66.7,67
2013,Shuswap R (Lower),31,54,.,66.7,67
2013,Shuswap R (Lower),31,54,3,66.7,67
2013,Shuswap R (Lower),31,54,3,66.7,67
2013,Shuswap R (Lower),31,54,.,66.7,67
2013,Shuswap R (Lower),31,54.1,.,66.9,67
2013,Shuswap R (Lower),31,54.2,.,67.0,67
2013,Shuswap R (Lower),31,54.2,.,67.0,67
2013,Shuswap R (Lower),31,54.2,.,67.0,67
2013,Shuswap R (Lower),31,54.2,3,67.0,67
2013,Shuswap R (Lower),31,54.2,.,67.0,67
2013,Shuswap R (Lower),31,54.2,.,67.0,67
2013,Shuswap R (Lower),31,54.2,.,67.0,67
2013,Shuswap R (Lower),31,54.2,.,67.0,67
2013,Shuswap R (Lower),31,54.3,.,67.1,67
2013,Shuswap R (Lower),31,54.3,.,67.1,67
2013,Shuswap R (Lower),31,54.3,.,67.1,67
2013,Shuswap R (Lower),31,54.3,.,67.1,67
2013,Shuswap R (Lower),31,54.3,.,67.1,67
2013,Shuswap R (Lower),31,54.4,.,67.2,67
2013,Shuswap R (Lower),31,54.4,.,67.2,67
2013,Shuswap R (Lower),31,54.4,.,67.2,67
2013,Shuswap R (Lower),31,54.4,3,67.2,67
2013,Shuswap R (Lower),31,54.4,3,67.2,67
2013,Shuswap R (Lower),31,54.4,3,67.2,67
2013,Shuswap R (Lower),31,54.4,.,67.2,67
2013,Shuswap R (Lower),31,54.4,.,67.2,67
2013,Shuswap R (Lower),31,54.4,.,67.2,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.5,3,67.4,67
2013,Shuswap R (Lower),31,54.5,3,67.4,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.5,.,67.4,67
2013,Shuswap R (Lower),31,54.6,.,67.5,67
2013,Shuswap R (Lower),31,54.6,3,67.5,67
2013,Shuswap R (Lower),31,54.6,.,67.5,67
2013,Shuswap R (Lower),31,54.6,.,67.5,67
2013,Shuswap R (Lower),31,54.6,.,67.5,67
2013,Shuswap R (Lower),31,54.7,.,67.6,68
2013,Shuswap R (Lower),31,54.7,3,67.6,68
2013,Shuswap R (Lower),31,54.7,.,67.6,68
2013,Shuswap R (Lower),31,54.7,.,67.6,68
2013,Shuswap R (Lower),31,54.7,.,67.6,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,3,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,3,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,3,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.8,.,67.7,68
2013,Shuswap R (Lower),31,54.9,.,67.9,68
2013,Shuswap R (Lower),31,54.9,3,67.9,68
2013,Shuswap R (Lower),31,54.9,.,67.9,68
2013,Shuswap R (Lower),31,54.9,.,67.9,68
2013,Shuswap R (Lower),31,55,3,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,3,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,3,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55,.,68.0,68
2013,Shuswap R (Lower),31,55.1,3,68.1,68
2013,Shuswap R (Lower),31,55.1,3,68.1,68
2013,Shuswap R (Lower),31,55.2,.,68.2,68
2013,Shuswap R (Lower),31,55.2,.,68.2,68
2013,Shuswap R (Lower),31,55.2,3,68.2,68
2013,Shuswap R (Lower),31,55.2,.,68.2,68
2013,Shuswap R (Lower),31,55.2,3,68.2,68
2013,Shuswap R (Lower),31,55.2,3,68.2,68
2013,Shuswap R (Lower),31,55.2,3,68.2,68
2013,Shuswap R (Lower),31,55.2,3,68.2,68
2013,Shuswap R (Lower),31,55.2,.,68.2,68
2013,Shuswap R (Lower),31,55.2,.,68.2,68
2013,Shuswap R (Lower),31,55.2,.,68.2,68
2013,Shuswap R (Lower),31,55.2,.,68.2,68
2013,Shuswap R (Lower),31,55.3,.,68.3,68
2013,Shuswap R (Lower),31,55.3,.,68.3,68
2013,Shuswap R (Lower),31,55.3,.,68.3,68
2013,Shuswap R (Lower),31,55.3,.,68.3,68
2013,Shuswap R (Lower),31,55.3,.,68.3,68
2013,Shuswap R (Lower),31,55.3,3,68.3,68
2013,Shuswap R (Lower),31,55.3,.,68.3,68
2013,Shuswap R (Lower),31,55.3,.,68.3,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.4,3,68.5,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.4,3,68.5,68
2013,Shuswap R (Lower),31,55.4,3,68.5,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.4,.,68.5,68
2013,Shuswap R (Lower),31,55.5,.,68.6,69
2013,Shuswap R (Lower),31,55.5,3,68.6,69
2013,Shuswap R (Lower),31,55.5,.,68.6,69
2013,Shuswap R (Lower),31,55.5,3,68.6,69
2013,Shuswap R (Lower),31,55.5,3,68.6,69
2013,Shuswap R (Lower),31,55.5,.,68.6,69
2013,Shuswap R (Lower),31,55.5,.,68.6,69
2013,Shuswap R (Lower),31,55.5,.,68.6,69
2013,Shuswap R (Lower),31,55.5,.,68.6,69
2013,Shuswap R (Lower),31,55.5,.,68.6,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,3,68.7,69
2013,Shuswap R (Lower),31,55.6,3,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.6,.,68.7,69
2013,Shuswap R (Lower),31,55.7,.,68.8,69
2013,Shuswap R (Lower),31,55.7,3,68.8,69
2013,Shuswap R (Lower),31,55.7,.,68.8,69
2013,Shuswap R (Lower),31,55.7,3,68.8,69
2013,Shuswap R (Lower),31,55.7,.,68.8,69
2013,Shuswap R (Lower),31,55.7,.,68.8,69
2013,Shuswap R (Lower),31,55.7,.,68.8,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.8,.,69.0,69
2013,Shuswap R (Lower),31,55.9,3,69.1,69
2013,Shuswap R (Lower),31,55.9,3,69.1,69
2013,Shuswap R (Lower),31,55.9,.,69.1,69
2013,Shuswap R (Lower),31,55.9,.,69.1,69
2013,Shuswap R (Lower),31,55.9,.,69.1,69
2013,Shuswap R (Lower),31,55.9,.,69.1,69
2013,Shuswap R (Lower),31,55.9,.,69.1,69
2013,Shuswap R (Lower),31,55.9,.,69.1,69
2013,Shuswap R (Lower),31,55.9,.,69.1,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56,3,69.2,69
2013,Shuswap R (Lower),31,56,3,69.2,69
2013,Shuswap R (Lower),31,56,3,69.2,69
2013,Shuswap R (Lower),31,56,3,69.2,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56,.,69.2,69
2013,Shuswap R (Lower),31,56.08525,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,3,69.3,69
2013,Shuswap R (Lower),31,56.1,3,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.1,.,69.3,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.2,3,69.5,69
2013,Shuswap R (Lower),31,56.2,3,69.5,69
2013,Shuswap R (Lower),31,56.2,3,69.5,69
2013,Shuswap R (Lower),31,56.2,3,69.5,69
2013,Shuswap R (Lower),31,56.2,3,69.5,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.2,.,69.5,69
2013,Shuswap R (Lower),31,56.3,3,69.6,70
2013,Shuswap R (Lower),31,56.3,3,69.6,70
2013,Shuswap R (Lower),31,56.3,.,69.6,70
2013,Shuswap R (Lower),31,56.3,.,69.6,70
2013,Shuswap R (Lower),31,56.3,.,69.6,70
2013,Shuswap R (Lower),31,56.4,.,69.7,70
